,country,year,life_expectancy,general_medical_treatment_per_inhabitant,reported_household_burglaries_per_thousand,reported_crimes_of_violence_per_thousand,victims_of_reported_criminal_offences_per_thousand,education_qualifying_for_the_labour_market_percent,employment_rate,long-term_unemployment_per_thousand,median_personal_disposable_income,low_income_in_3_consecutive_years,divorces_per_thousand,dissolved_families_with_children_per_hundred,square_meters_dwelling_area_per_person,electoral_participation_at_the_last_general_election_percent,electoral_participation_at_the_last_municipal_election_percent,population,waste_incinerated,waste_incinerated_per_capita
531,ringsted,2018,0.5333333333333314,-0.016666666666666607,-2.8500000000000005,0.30000000000000027,-1.3666666666666671,3.200000000000003,0.0,-3.552713678800501e-15,-2.9103830456733704e-11,-3.552713678800501e-15,-4.366666666666665,-0.3333333333333335,0.13333333333333286,-0.6666666666666572,-2.0,656.0,-605.1666666666661,-0.02364291226890175
532,slagelse,2018,0.63333333333334,0.04999999999999982,0.06666666666666643,2.3500000000000005,-0.016666666666667496,2.066666666666677,0.0,0.0,0.0,0.0,-1.5166666666666657,-8.881784197001252e-16,0.03333333333332433,-0.8333333333333428,-1.0,1077.3333333333285,-2854.166666666668,-0.04053855243974008
533,sorø,2018,0.5666666666666629,-0.14999999999999947,-2.6000000000000005,2.033333333333333,1.966666666666666,1.6666666666666714,-1.4210854715202004e-14,0.0,0.0,0.0,-2.8166666666666664,-0.2999999999999998,0.5333333333333314,-0.6000000000000085,-1.5999999999999943,214.83333333333212,-1956.833333333334,-0.06853266139528108
534,stevns,2018,0.46666666666666856,0.11666666666666714,1.6333333333333337,1.3833333333333333,1.6666666666666665,3.1000000000000085,0.0,0.0,2.9103830456733704e-11,1.7763568394002505e-15,-1.9333333333333318,-1.0333333333333337,0.18333333333333712,-0.5,-1.6666666666666714,533.6666666666679,-285.66666666666697,-0.020673098048508087
535,vordingborg,2018,0.15000000000000568,-0.583333333333333,-0.06666666666666643,1.5666666666666664,0.4166666666666661,1.8166666666666629,-1.4210854715202004e-14,0.0,0.0,0.0,0.6000000000000014,-0.2666666666666666,0.18333333333333712,-0.5333333333333314,-1.2666666666666657,393.5,-2396.833333333332,-0.05550937592418842
536,assens,2018,0.4000000000000057,0.06666666666666732,-0.4833333333333334,0.7333333333333334,0.2999999999999998,2.2333333333333343,-1.4210854715202004e-14,3.552713678800501e-15,2.9103830456733704e-11,1.7763568394002505e-15,-0.6333333333333329,0.5500000000000003,0.6666666666666714,-0.43333333333335133,-0.20000000000000284,103.0,192.0,0.004104370913002642
537,faaborg-midtfyn,2018,0.4166666666666714,-0.13333333333333375,0.38333333333333286,1.6999999999999997,0.5666666666666664,2.299999999999997,0.0,0.0,0.0,1.7763568394002505e-15,-3.1166666666666654,0.03333333333333277,0.45000000000000284,-0.5,-1.13333333333334,271.33333333333576,-669.0,-0.014270902141725939
538,kerteminde,2018,1.2666666666666657,-0.2666666666666657,-1.7333333333333325,1.85,1.4000000000000004,2.6666666666666714,0.0,0.0,-2.9103830456733704e-11,-1.7763568394002505e-15,-2.4999999999999982,-1.166666666666667,0.4833333333333343,-0.86666666666666,-1.6666666666666714,-9.0,-12.66666666666697,-0.00042912476149564727
539,langeland,2018,0.4166666666666714,-0.18333333333333357,0.9500000000000002,1.5166666666666666,0.6333333333333329,2.183333333333323,-1.4210854715202004e-14,-3.552713678800501e-15,2.9103830456733704e-11,-3.552713678800501e-15,-0.6000000000000014,-0.16666666666666652,0.2500000000000142,-0.23333333333333428,-1.4000000000000057,-20.5,1665.0,0.13231627859024414
540,middelfart,2018,0.03333333333333144,-0.08333333333333393,-1.4000000000000004,0.7833333333333332,0.7166666666666659,2.5333333333333456,-1.4210854715202004e-14,1.7763568394002505e-15,-2.9103830456733704e-11,-1.7763568394002505e-15,-1.883333333333331,-0.16666666666666652,0.7166666666666757,-0.5999999999999943,-0.13333333333333997,329.83333333333576,1692.5,0.0416052365588882
541,nordfyns,2018,0.9333333333333371,0.34999999999999964,-0.9500000000000002,2.9833333333333334,3.1833333333333336,2.7166666666666544,0.0,0.0,2.9103830456733704e-11,0.0,-4.266666666666664,-0.5666666666666664,0.5500000000000043,-0.19999999999998863,-1.0,252.66666666666788,-541.0,-0.02095625531473244
542,nyborg,2018,0.46666666666665435,0.06666666666666732,-0.33333333333333304,3.7333333333333334,2.6333333333333346,1.75,0.0,-3.552713678800501e-15,0.0,-1.7763568394002505e-15,-0.4833333333333325,0.03333333333333366,0.5499999999999972,-0.6333333333333258,0.2666666666666657,315.8333333333321,5488.666666666666,0.16767534555640345
543,odense,2018,0.9833333333333343,-0.13333333333333375,-0.5166666666666675,0.6166666666666663,-1.916666666666666,2.9833333333333343,0.0,0.0,-2.9103830456733704e-11,3.552713678800501e-15,-1.8666666666666671,0.016666666666666607,0.01666666666666572,-0.6333333333333258,-0.3333333333333286,4259.666666666657,-2131.6666666666715,-0.017724559308154253
544,svendborg,2018,0.4166666666666714,-0.16666666666666696,-0.7999999999999998,1.5333333333333332,0.6666666666666679,1.7166666666666686,0.0,0.0,0.0,-3.552713678800501e-15,-0.13333333333333286,0.08333333333333348,0.21666666666666856,-0.7666666666666799,-0.9333333333333371,414.83333333333576,2868.333333333332,0.04668651723907408
545,ærø,2018,0.0,-0.20000000000000018,0.1166666666666667,-0.3333333333333335,0.7166666666666668,3.4666666666666686,1.4210854715202004e-14,0.0,0.0,0.0,-3.466666666666667,0.033333333333333215,1.38333333333334,-0.9666666666666686,-0.6666666666666572,-128.83333333333303,-1030.8333333333335,-0.15609983688530238
546,billund,2018,0.5166666666666657,0.14999999999999947,-0.6333333333333329,1.1333333333333333,-0.09999999999999964,3.9166666666666714,0.0,0.0,0.0,0.0,-3.3000000000000007,-0.1499999999999999,0.7666666666666657,-0.36666666666666003,-0.8666666666666742,89.16666666666788,-2121.0,-0.0811977870645742
547,esbjerg,2018,0.63333333333334,-0.06666666666666643,-0.9500000000000002,0.4833333333333334,-0.4666666666666668,3.2333333333333343,-1.4210854715202004e-14,0.0,-2.9103830456733704e-11,0.0,-1.7499999999999982,-0.3333333333333335,0.6000000000000014,-0.7999999999999972,0.13333333333332575,485.8333333333285,-2172.8333333333358,-0.020249636556726736
548,fanø,2018,0.0,-0.666666666666667,2.8,2.3833333333333333,0.033333333333333215,2.749999999999986,0.0,3.552713678800501e-15,0.0,0.0,-5.799999999999999,0.5833333333333326,0.03333333333334565,-0.4000000000000057,0.20000000000000284,101.0,388.8333333333335,0.09566660850689457
549,fredericia,2018,0.7166666666666686,-0.15000000000000036,-0.7833333333333332,2.333333333333334,0.41666666666666785,2.7833333333333172,0.0,0.0,2.9103830456733704e-11,0.0,-3.5,-0.28333333333333366,0.45000000000000284,-0.8666666666666742,-1.7999999999999972,657.6666666666642,-1720.333333333334,-0.03754661022251515
550,haderslev,2018,0.8499999999999943,0.18333333333333357,-5.066666666666666,1.4333333333333336,0.11666666666666714,2.1000000000000085,1.4210854715202004e-14,3.552713678800501e-15,0.0,-3.552713678800501e-15,-2.383333333333333,-0.21666666666666723,0.8166666666666629,-0.3333333333333286,-0.46666666666665435,-17.33333333333576,1165.6666666666679,0.02095718701781568
551,kolding,2018,0.61666666666666,-0.08333333333333393,-0.34999999999999964,1.4999999999999991,-0.38333333333333286,2.7333333333333343,0.0,-3.552713678800501e-15,2.9103830456733704e-11,0.0,-1.2666666666666675,0.04999999999999982,0.30000000000000426,-0.7000000000000028,-0.06666666666666288,1363.6666666666715,-2439.666666666668,-0.030654230837730556
552,sønderborg,2018,0.6500000000000057,-0.20000000000000018,1.8166666666666664,1.333333333333333,0.01666666666666572,2.700000000000003,0.0,-3.552713678800501e-15,2.9103830456733704e-11,-3.552713678800501e-15,-3.0000000000000018,0.13333333333333286,0.8333333333333357,-0.3333333333333286,0.2666666666666657,-370.1666666666715,-547.6666666666679,-0.0055465962064005225
553,tønder,2018,0.36666666666666003,-0.2666666666666657,-0.41666666666666696,3.3166666666666664,1.7499999999999991,2.9166666666666714,0.0,0.0,-2.9103830456733704e-11,0.0,-0.9499999999999993,0.08333333333333348,0.93333333333333,-0.2666666666666657,-0.86666666666666,-326.5,-1945.3333333333321,-0.047092876689451
554,varde,2018,0.29999999999999716,0.016666666666666607,-0.7166666666666668,1.4333333333333331,0.39999999999999947,3.2666666666666657,-1.4210854715202004e-14,0.0,0.0,1.7763568394002505e-15,-1.1999999999999993,0.21666666666666723,0.88333333333334,-0.2666666666666657,-0.6666666666666714,119.16666666666424,-7623.5,-0.15272914989898595
555,vejen,2018,0.8500000000000085,0.06666666666666554,-2.716666666666667,0.5333333333333337,1.1166666666666671,3.3499999999999943,0.0,1.7763568394002505e-15,0.0,1.7763568394002505e-15,-1.75,-0.033333333333333215,0.7166666666666686,-0.20000000000000284,-0.3999999999999915,93.5,-990.0,-0.023903500465097705
556,vejle,2018,0.3333333333333428,-0.06666666666666732,-0.2500000000000009,2.0166666666666666,0.5999999999999996,3.4166666666666714,1.4210854715202004e-14,-3.552713678800501e-15,0.0,0.0,-1.5500000000000007,-0.2333333333333334,0.25,-0.5999999999999943,-0.5333333333333314,2794.1666666666715,-11646.166666666664,-0.11328254019779144
557,aabenraa,2018,0.6333333333333258,0.2333333333333334,-3.1833333333333336,0.6166666666666663,-0.2666666666666666,3.13333333333334,0.0,3.552713678800501e-15,0.0,0.0,-2.383333333333333,0.11666666666666714,0.5166666666666657,-0.23333333333333428,-0.7333333333333343,81.83333333333576,-1882.6666666666679,-0.03227320181100679
558,favrskov,2018,0.25,-0.033333333333333215,-2.4666666666666686,1.0333333333333332,1.0999999999999996,2.3666666666666742,1.4210854715202004e-14,1.7763568394002505e-15,2.9103830456733704e-11,-1.7763568394002505e-15,-2.0333333333333314,-0.44999999999999973,0.5666666666666629,-0.3333333333333286,-1.3333333333333286,657.1666666666642,-1596.0,-0.0366903428888308
559,hedensted,2018,0.5666666666666629,-8.881784197001252e-16,-0.5500000000000007,1.15,0.8166666666666664,2.3666666666666742,1.4210854715202004e-14,1.7763568394002505e-15,2.9103830456733704e-11,-1.7763568394002505e-15,-1.9499999999999993,-0.4166666666666665,0.6833333333333371,-0.4333333333333371,-0.6666666666666714,446.0,-2954.0,-0.0660993445808028
560,horsens,2018,0.46666666666665435,-0.15000000000000036,-1.7333333333333334,1.916666666666667,0.3333333333333339,3.316666666666663,-1.4210854715202004e-14,3.552713678800501e-15,-2.9103830456733704e-11,-3.552713678800501e-15,-1.4833333333333343,-0.18333333333333357,-0.03333333333333144,-0.7000000000000028,-1.3333333333333286,2388.3333333333285,-3674.333333333332,-0.04979194294839051
561,norddjurs,2018,0.20000000000000284,8.881784197001252e-16,-1.1166666666666663,2.9833333333333325,1.7166666666666677,2.7333333333333343,1.4210854715202004e-14,3.552713678800501e-15,0.0,0.0,-0.9333333333333353,-4.440892098500626e-16,0.3999999999999986,-0.46666666666666856,-0.9333333333333371,147.33333333333576,-479.33333333333394,-0.013876463291477681
562,odder,2018,0.7000000000000028,0.04999999999999982,-0.36666666666666625,0.7833333333333332,0.7166666666666668,1.7000000000000028,0.0,1.7763568394002505e-15,0.0,0.0,-4.350000000000001,0.06666666666666687,0.10000000000000142,-0.36666666666667425,-1.2000000000000028,527.8333333333321,-139.33333333333303,-0.013859774951225035
563,randers,2018,0.3500000000000085,0.033333333333333215,-1.3833333333333329,0.7000000000000002,-0.9333333333333336,2.416666666666657,0.0,3.552713678800501e-15,0.0,0.0,-1.6166666666666671,0.1499999999999999,0.19999999999999574,-0.7333333333333343,-1.3333333333333428,1089.5,-10474.833333333332,-0.1098807845082451
564,samsø,2018,0.0,-0.06666666666666732,0.7500000000000001,0.18333333333333357,1.2666666666666662,2.799999999999997,-1.4210854715202004e-14,0.0,0.0,0.0,-0.3166666666666682,-0.016666666666666607,1.3166666666666629,-0.7666666666666799,-0.5333333333333314,-23.333333333333485,-90.33333333333348,-0.019795984753732676
565,silkeborg,2018,0.5333333333333314,0.06666666666666732,0.8999999999999995,0.6333333333333333,-0.016666666666666607,2.1999999999999886,-1.4210854715202004e-14,3.552713678800501e-15,2.9103830456733704e-11,1.7763568394002505e-15,-0.9000000000000004,-0.26666666666666705,0.46666666666666146,-0.5000000000000142,-1.0666666666666629,1528.1666666666715,-6554.666666666668,-0.07665766767195775
566,skanderborg,2018,0.38333333333333997,-0.09999999999999964,-1.7833333333333332,0.7833333333333332,-0.7999999999999998,2.0333333333333314,1.4210854715202004e-14,0.0,-2.9103830456733704e-11,-1.7763568394002505e-15,-2.083333333333334,-0.21666666666666634,0.43333333333333,-0.20000000000000284,-0.4000000000000057,1809.3333333333358,-931.5,-0.02468845028301525
567,syddjurs,2018,0.4166666666666714,-0.15000000000000036,-1.8166666666666664,0.36666666666666714,-0.18333333333333357,2.4000000000000057,1.4210854715202004e-14,0.0,0.0,0.0,-0.5833333333333339,0.0,0.46666666666666146,-0.43333333333335133,-0.6666666666666572,527.5,-1758.166666666666,-0.045669590004919436
568,aarhus,2018,0.63333333333334,0.0,-1.5000000000000009,0.41666666666666696,-3.2333333333333325,3.0333333333333314,0.0,0.0,0.0,-3.552713678800501e-15,-1.75,-0.21666666666666634,0.033333333333338544,-0.7333333333333485,0.0,11091.5,-6439.8333333333285,-0.027491320019919968
569,herning,2018,0.3166666666666629,-8.881784197001252e-16,0.2333333333333334,1.9333333333333336,1.1999999999999993,2.9666666666666686,0.0,-3.552713678800501e-15,2.9103830456733704e-11,1.7763568394002505e-15,-1.7333333333333325,-0.08333333333333348,0.4000000000000057,-0.4000000000000057,-0.7333333333333343,1230.8333333333285,-5188.5,-0.06261645140559097
570,holstebro,2018,0.7999999999999972,-0.04999999999999982,1.1000000000000005,1.1833333333333336,0.8666666666666654,2.38333333333334,0.0,0.0,-2.9103830456733704e-11,1.7763568394002505e-15,-0.40000000000000036,0.1166666666666667,0.3333333333333357,-0.5,-1.8000000000000114,703.0,872.1666666666679,0.011433190331966936
571,ikast-brande,2018,0.5333333333333314,0.08333333333333304,0.11666666666666625,1.8666666666666671,1.0999999999999996,4.0,0.0,3.552713678800501e-15,0.0,0.0,-1.6000000000000014,0.4166666666666665,0.4833333333333343,-0.43333333333335133,-1.86666666666666,418.0,-2183.0,-0.055595775414196746
572,lemvig,2018,0.0833333333333286,0.04999999999999982,-0.7333333333333334,0.6000000000000001,0.06666666666666643,2.7333333333333343,0.0,1.7763568394002505e-15,-2.9103830456733704e-11,-1.7763568394002505e-15,-0.6166666666666671,-0.4666666666666668,1.25,-0.1666666666666714,-0.5333333333333314,-473.0,1918.333333333333,0.09792770564635014
573,ringkøbing-skjern,2018,0.3499999999999943,-0.08333333333333393,-0.5333333333333341,0.1166666666666667,0.08333333333333304,2.9000000000000057,-1.4210854715202004e-14,-1.7763568394002505e-15,2.9103830456733704e-11,0.0,-0.25,0.1333333333333333,0.8333333333333357,-0.5999999999999943,-0.8000000000000114,-133.33333333333576,-6436.5,-0.11186131955912948
574,skive,2018,0.6499999999999915,0.2833333333333332,-0.04999999999999982,0.3999999999999999,0.2499999999999991,1.8499999999999943,1.4210854715202004e-14,1.7763568394002505e-15,0.0,-1.7763568394002505e-15,-1.7333333333333343,-0.33333333333333304,0.86666666666666,-0.6333333333333258,-0.06666666666666288,-176.33333333333576,-334.16666666666606,-0.005845214073905425
575,struer,2018,0.9000000000000057,-0.2666666666666675,0.16666666666666652,-0.033333333333333215,-0.7666666666666666,2.4166666666666714,-1.4210854715202004e-14,0.0,-2.9103830456733704e-11,-3.552713678800501e-15,-1.5333333333333332,0.1499999999999999,1.1166666666666671,-0.5999999999999943,-0.86666666666666,-214.83333333333212,920.5,0.045872717490157866
576,viborg,2018,0.4833333333333343,0.016666666666667496,-0.5500000000000007,0.9666666666666672,0.39999999999999947,2.4166666666666714,0.0,0.0,0.0,-3.552713678800501e-15,-1.0999999999999996,-0.16666666666666652,0.4000000000000057,-0.5666666666666629,-0.6666666666666572,1393.0,-4345.166666666668,-0.04935176341654385
577,brønderslev,2018,0.9999999999999858,0.4333333333333327,-0.36666666666666714,0.5,-0.18333333333333268,1.9333333333333371,-1.4210854715202004e-14,0.0,-2.9103830456733704e-11,0.0,-1.083333333333334,-0.21666666666666723,0.4166666666666714,-0.7333333333333343,-1.9333333333333371,377.0,-262.5,-0.01110761430810242
578,frederikshavn,2018,0.5166666666666657,0.016666666666666607,0.9499999999999993,0.7666666666666666,0.34999999999999964,2.683333333333337,1.4210854715202004e-14,3.552713678800501e-15,0.0,0.0,-0.9166666666666679,0.06666666666666687,0.7333333333333272,-0.5333333333333314,-0.5333333333333314,-252.0,-3642.0,-0.05849169029749657
579,hjørring,2018,0.4166666666666572,-0.04999999999999982,-0.8166666666666655,0.5333333333333337,-0.5333333333333332,2.200000000000003,0.0,0.0,0.0,0.0,-3.633333333333333,-0.4666666666666668,0.8000000000000043,-0.5666666666666629,-1.7333333333333343,-150.0,-3281.166666666668,-0.04925690900529356
580,jammerbugt,2018,0.5333333333333314,-0.33333333333333304,-0.16666666666666696,1.4333333333333336,0.7833333333333332,2.4166666666666714,0.0,-1.7763568394002505e-15,0.0,0.0,-2.383333333333331,-0.3833333333333333,0.75,-0.46666666666666856,-1.3333333333333286,150.33333333333576,-301.16666666666606,-0.009268839703746146
581,læsø,2018,0.0,-0.7833333333333332,1.1333333333333335,-1.833333333333333,-1.5166666666666666,1.1166666666666742,1.4210854715202004e-14,-1.7763568394002505e-15,2.9103830456733704e-11,0.0,4.133333333333335,-0.016666666666666607,0.61666666666666,-0.5333333333333314,-0.9333333333333371,-2.8333333333332575,-507.83333333333326,-0.2798457473697714
582,mariagerfjord,2018,0.29999999999999716,0.16666666666666696,-2.0666666666666664,1.333333333333333,1.0166666666666675,2.4833333333333343,0.0,0.0,0.0,0.0,-0.21666666666666856,0.18333333333333313,0.9166666666666714,-0.46666666666666856,-1.13333333333334,15.0,-253.16666666666788,-0.006166013912993984
583,morsø,2018,0.5499999999999972,-0.3166666666666673,-0.9499999999999997,-0.7166666666666668,-1.2666666666666675,1.9666666666666686,-1.4210854715202004e-14,3.552713678800501e-15,0.0,0.0,-1.5999999999999996,0.8666666666666667,0.9166666666666714,-0.5666666666666487,-1.9333333333333371,-288.6666666666679,-1173.5,-0.05243980310416105
